user_id,sofifa_id,rating
111677,193698,3.0
90499,238626,1.5
6399,211358,3.0
82932,158121,4.5
30095,247673,2.5
84304,243589,2.5
130853,186550,3.0
52118,169595,2.5
103951,251376,1.5
54065,236047,3.0
75137,183339,2.0
45942,246649,2.5
6452,179944,4.0
66371,125586,3.5
13584,177326,4.0
65471,149184,3.0
124046,255717,2.0
138387,184087,4.0
121933,201878,4.0
6168,192930,4.0
44634,246935,1.5
123294,256528,3.0
102881,244349,2.5
30144,232474,1.5
80070,178091,4.5
69187,229845,3.5
55418,226766,2.0
52447,252962,2.0
76017,233885,2.0
67078,230794,2.5
24214,258187,3.5
115206,241471,1.5
29987,243397,2.5
1235,41,3.0
5377,182521,4.0
88666,250790,1.5
117807,233164,4.0
90011,210468,3.0
106240,142754,4.5
90142,191043,3.0
85452,193581,2.0
54776,245304,4.5
99619,165153,3.5
121030,230376,3.0
115655,178031,3.0
24139,139313,3.0
86064,193886,3.0
7037,176992,1.5
71835,137494,3.5
196,201942,4.0
129847,230301,2.0
134569,212613,4.0
117369,239839,3.5
97622,202533,3.5
10234,231887,2.0
125617,227796,2.0
56941,155885,1.5
24124,183900,3.5
115616,245761,2.5
73871,229517,3.5
47117,139860,4.5
120145,215155,4.0
101782,211408,3.5
78654,224504,1.5
34882,168533,2.5
111599,184716,3.5
97702,244201,3.5
63840,208260,3.5
70438,210617,2.0
44872,258953,3.0
98735,190666,3.5
80541,196905,3.5
38482,250865,3.0
63065,243753,2.0
100698,213689,3.5
29344,220708,2.0
53007,256635,2.0
5903,219683,4.5
64296,239121,2.0
134396,256149,3.5
131133,194203,4.0
37347,254088,3.0
56977,243055,3.0
131707,196801,2.5
65297,207707,4.0
51347,191032,4.5
40399,208459,1.5
36579,183125,4.5
34628,185103,2.0
62241,213093,1.5
80086,241485,1.5
138032,178562,4.5
102566,215738,2.0
5762,234014,3.0
42920,242023,3.5
69565,234476,2.0
85930,248575,3.5
12837,242643,1.5
104996,253099,2.0
92729,178518,5.0
75134,230564,4.0
73934,232308,1.5
97596,192496,3.0
113964,183997,1.5
130259,215328,3.5
36586,243122,2.0
109423,235313,2.5
137545,206035,2.5
98979,239358,3.5
45660,190971,4.0
56069,257288,2.0
121379,178311,4.5
66494,258287,4.0
112778,224213,2.0
7460,255990,1.5
26931,254411,3.0
104586,185174,5.0
37707,230893,3.5
89153,220921,3.0
4776,226949,2.0
110103,187337,2.5
101224,258826,1.5
57369,212807,3.5
91691,221992,4.0
114290,232577,3.5
94567,242619,2.5
20380,220793,4.5
44638,224458,2.5
3129,232293,3.5
57861,193041,4.5
6380,244005,3.5
45784,198199,3.0
79358,225711,2.0
41546,200271,3.5
67265,232816,2.0
6412,224838,2.0
70415,223537,2.0
103084,205713,3.5
96256,251700,3.0
112393,173204,2.0
88050,202857,5.0
65860,200922,3.5
98533,201364,2.5
15439,244636,3.0
6303,241130,1.5
8917,208498,4.5
51868,165229,4.5
35701,226592,4.0
112116,188524,2.0
57347,252486,3.0
21152,236406,2.0
127949,221854,3.5
69941,229593,2.0
126082,231247,4.0
131624,208009,2.0
90933,257942,2.5
10181,230465,3.5
18434,257192,1.5
46108,247884,3.0
25039,212188,4.0
8359,248854,1.5
28934,170084,2.5
124281,243237,3.5
100662,197170,3.5
119375,257052,2.5
98463,186801,5.0
93967,224866,2.0
96515,250978,2.0
72511,238236,3.5
59502,167601,4.0
46249,211736,2.0
13660,256445,3.5
118043,173208,4.5
10543,203729,3.0
39121,188350,3.0
85986,240976,2.5
30307,237560,3.0
47688,194794,3.0
74831,258365,1.5
13564,232439,3.5
53513,256912,3.5
137840,223154,2.5
97947,200332,2.0
124598,201269,1.5
105450,212431,2.5
3856,254859,3.5
18335,215333,3.0
112974,164769,3.0
57009,192985,5.0
6222,256721,2.0
80499,230246,3.0
59002,239701,3.0
127364,234045,2.0
28208,163488,2.0
46192,224611,3.0
90223,251935,2.0
90072,198581,3.0
96121,241632,2.0
88957,254347,2.0
53398,241821,2.5
60025,228382,1.5
87219,242199,1.5
110795,196432,4.5
56362,194022,4.5
4762,187447,4.0
99236,244042,3.0
135801,177553,4.5
136692,242258,2.0
62124,186556,2.0
35759,210475,3.0
115932,235618,2.5
35428,219452,3.5
13311,176930,4.0
55863,241051,2.5
84256,241829,3.0
18764,226523,3.5
38874,192991,3.0
107906,243839,2.5
101177,202199,2.5
5887,222368,2.5
52724,232127,3.0
129949,255179,1.5
56301,179984,2.5
63680,175254,4.5
116406,193301,5.0
9265,241925,2.5
21627,189303,4.0
84296,183898,5.0
105092,186452,3.5
83447,209218,2.0
131451,244394,3.5
96746,232926,3.5
123139,201118,2.0
13345,229488,2.0
69315,228894,3.0
112425,235405,2.0
113734,245292,1.0
137492,224813,2.5
52813,242941,3.5
25376,252773,3.5
68197,215089,3.0
27224,252438,2.5
60910,223707,1.5
71649,224002,3.0
122500,199244,3.5
123427,204883,4.0
76938,253594,2.5
120783,238583,2.0
96221,178051,2.0
34373,251256,2.0
14693,253058,3.0
48439,256481,1.5
112176,210833,2.5
81494,257901,3.5
129154,257103,2.5
78866,223151,3.5
54412,193041,3.5
9397,238686,1.0
101023,210494,3.5
36066,164878,3.5
34549,186970,3.0
2622,235036,2.0
100944,246174,3.5
74929,239269,4.0
115372,258177,1.5
62996,215062,2.5
84579,168580,3.0
126697,199007,2.5
132206,256076,3.5
92980,256984,3.0
29262,230248,3.0
74971,142754,5.0
97213,257307,2.0
118600,220702,3.5
57037,223197,4.0
123081,234070,3.0
1902,206545,4.5
31308,245766,3.0
82113,185010,4.0
21987,229593,4.0
99712,234320,2.5
71681,237598,3.0
39065,216280,3.5
11705,246730,1.5
51890,189362,5.0
36621,222028,3.0
41129,231094,2.0
101123,244639,3.0
5139,29552,3.5
58967,164858,3.0
108893,198951,1.5
20496,221201,3.5
51751,204638,3.5
56127,195912,3.5
68497,208462,1.5
69795,197688,4.0
96534,251900,2.0
87980,247182,3.5
10599,241173,3.5
91942,251913,4.0
93473,208927,2.5
77446,201921,1.5
128863,243647,3.5
18205,255360,3.5
5043,176922,3.0
107232,239477,2.5
67641,247872,1.5
132228,192816,1.5
70734,258027,2.0
134728,222947,3.5
4385,206254,1.5
123079,247296,3.0
124040,191043,2.0
17065,175941,3.5
126699,240675,2.0
84915,232904,2.0
123513,200536,4.0
1091,190793,1.5
59345,194372,3.0
137055,237965,2.0
48350,248744,1.5
61939,209737,2.5
106310,236015,4.5
119602,207894,4.0
99893,244560,3.5
15531,257372,2.0
133935,178322,4.5
103172,251844,2.0
29373,230136,4.0
12940,258124,2.5
67095,205942,2.0
130668,230216,3.5
78955,255517,2.0
29409,247000,1.5
34938,224885,3.5
116396,149697,1.0
72614,225756,3.5
28602,251288,2.0
22235,150516,2.0
112437,251996,1.5
133698,182493,4.5
15706,192563,3.0
130836,245249,2.0
21404,214421,3.0
3844,20209,2.5
11740,175943,2.0
62931,24630,5.0
137925,219932,3.0
106101,258277,1.5
46296,215081,2.5
117956,224301,3.0
102644,233161,1.5
104300,236401,5.0
105148,229466,2.5
85173,251691,3.0
80905,230638,3.5
120748,253266,2.0
71686,255809,2.0
20748,232597,1.5
45685,258655,2.5
135541,258376,3.5
59429,221641,3.5
20152,210240,2.5
76793,252523,2.5
64562,186503,2.0
135148,244260,4.5
86783,200461,3.0
61214,170159,4.0
116186,247658,4.0
125098,164769,1.5
95146,244114,2.0
52449,223138,1.5
46793,176600,4.0
71797,162131,3.0
50259,198784,2.0
119339,250737,3.5
75479,216530,2.5
137773,190674,3.0
25616,204555,4.0
128124,243157,1.5
33873,251547,1.5
3572,244521,2.5
22723,236593,3.0
53764,206545,3.0
105863,186524,1.5
8639,241686,3.5
48604,198704,3.0
51630,201042,2.0
73168,212487,1.5
76806,184873,2.0
31311,172962,4.5
77764,195033,3.5
7565,239952,3.0
58873,182945,4.5
74529,244416,1.5
2118,245513,2.5
36798,199566,1.5
61079,251465,3.0
11848,246326,3.5
99722,255375,2.0
103676,210047,4.0
49547,208777,4.0
26463,199964,2.5
41417,255144,2.0
124967,209846,2.0
3936,254263,2.5
89339,139064,1.5
43498,244867,1.5
90040,246282,2.0
62967,189682,3.5
80649,209499,3.0
9133,217096,2.0
18349,192012,4.0
133993,243615,2.5
97900,224041,1.5
58097,248874,2.0
11520,230285,1.5
87386,221346,2.0
28415,233866,1.5
22033,225584,3.5
37553,232951,1.5
114118,225316,3.5
117222,223198,3.5
128359,224334,3.5
113251,212023,3.5
132416,191058,2.5
13500,247318,3.5
104564,215177,3.0
5335,200726,2.5
127490,182206,3.5
15050,223329,4.5
37031,222177,2.0
131301,188490,2.5
66167,139068,3.5
112641,116308,3.5
126019,199451,4.0
132894,225682,1.5
111931,205452,2.5
81552,252260,2.0
120429,251724,2.0
81157,234642,1.5
69635,241118,3.5
132681,199080,1.5
24120,230481,2.5
55535,222397,3.5
60627,198077,4.0
133906,204152,3.0
63374,258668,1.5
109759,246186,3.0
98725,162835,5.0
100463,222837,1.5
3663,240507,3.0
121616,193081,3.5
12288,235151,2.0
106660,225867,3.0
56756,253369,2.5
120934,212023,2.5
47691,190815,4.0
34771,210930,1.5
1841,174549,4.5
100990,241298,2.0
138037,184942,2.0
11078,165526,3.0
96579,235375,2.0
11254,166841,3.0
37374,189908,1.5
71795,214440,4.0
18925,143699,2.0
100056,204346,2.5
79583,135043,3.0
23587,202966,2.0
43256,253584,2.5
37133,186132,3.0
15168,186672,3.5
27243,183945,3.0
37011,183285,2.0
84899,230157,3.0
42598,243497,2.0
23143,234489,1.5
116107,242545,2.0
67399,200438,2.0
123311,208014,3.0
71549,205995,4.5
2095,235389,3.0
38160,200433,2.0
114781,201399,5.0
121150,194203,2.5
129887,222461,4.0
125997,229360,4.0
22151,230437,1.5
12815,169941,1.5
87315,136686,3.5
90935,232097,4.5
19465,223568,1.5
64153,210804,3.5
116050,241291,3.0
78202,255151,2.5
126995,254216,3.5
21181,214543,1.5
135539,258110,1.5
77826,225193,4.0
19370,242134,2.0
29695,198519,2.0
32550,204849,2.5
16342,251142,2.0
74556,241955,1.5
45177,204946,2.5
91087,208668,2.0
78396,227796,4.0
88929,248390,2.0
29095,237380,3.0
133566,193942,3.0
135026,163925,2.0
49243,181458,2.5
76232,235544,3.5
27393,225600,2.5
86101,250858,1.5
85620,198177,3.5
86349,258795,1.0
102031,190139,2.5
52979,186140,3.0
113435,149185,3.0
95587,211203,2.5
87610,188427,3.5
137474,229910,3.5
100733,138949,3.5
69302,205364,3.0
54461,222018,1.5
90919,162895,3.5
49436,216655,2.5
84108,194018,2.0
45144,228829,3.0
40888,210513,1.5
57774,209547,4.0
55945,251405,3.0
116588,252520,1.5
132032,224883,3.0
23564,242800,2.0
106317,258548,2.5
21517,246928,1.5
16802,188289,2.0
57778,247127,3.5
131908,189296,3.0
14915,221562,2.5
1210,196905,1.5
10695,226006,1.5
78354,237310,3.5
73285,244783,3.0
133647,253602,2.5
27092,203388,3.5
20024,162835,5.0
83860,179696,4.0
86899,236222,2.5
76637,211300,5.0
72638,218863,3.5
56389,227629,3.5
41293,183187,3.5
54172,205005,2.5
37028,238660,1.5
15135,222380,1.5
129503,171877,3.5
138103,253678,2.0
105508,183885,2.0
38106,188154,3.5
40065,200393,2.0
63197,217939,1.5
95677,189125,5.0
90043,202492,3.0
10141,241810,1.5
127201,167664,5.0
130445,235022,3.5
48882,226798,2.0
84803,235890,3.0
70999,242023,3.0
75177,155355,3.5
121050,179591,2.5
37533,184087,2.5
86515,188413,2.0
5445,253286,2.5
113077,49000,1.5
37448,29552,4.5
30423,238616,2.0
97700,196801,3.0
62250,231521,2.5
24796,207733,4.0
17942,234726,2.0
98017,258460,2.5
81090,192671,4.0
86917,194222,4.0
135212,251682,2.0
56118,245717,1.5
118693,227838,2.5
135185,191180,2.0
29770,176348,2.5
125882,202881,3.5
116889,201942,5.0
56725,250812,1.5
112390,198688,4.0
79770,185431,4.0
1394,211323,2.0
66343,212130,3.5
18816,204946,3.0
112868,208752,1.5
19287,210489,3.0
128080,257030,2.5
41409,257900,3.0
36153,205976,2.5
38695,253001,2.5
82300,245726,2.0
57594,176924,3.5
95390,256701,3.5
19549,207664,4.5
51020,239078,2.5
89767,228271,3.0
5552,224201,3.5
105208,211361,1.5
19922,176930,5.0
129206,171391,2.5
123827,243630,3.0
121655,253374,3.0
36274,257551,2.5
57576,212456,2.5
131996,201305,2.5
33347,233960,2.0
106853,244554,3.0
32571,186881,1.5
136336,207892,3.0
68121,251669,1.5
59211,189433,3.5
12563,258409,3.0
62668,209889,2.5
84149,159261,3.0
116392,245040,2.5
79666,256918,2.0
6764,242601,2.0
130344,233745,2.5
16691,190059,3.5
91905,231874,2.5
68388,257793,2.0
134196,177413,3.0
85694,256200,2.0
129790,252270,4.0
54684,206254,4.5
134970,237371,2.5
17911,230172,3.0
123668,216409,2.5
45269,254029,2.0
41707,239968,3.5
32820,230530,1.5
68060,177522,1.5
51721,258603,2.0
56306,253963,2.0
47086,222503,1.5
97784,196910,2.5
35953,182836,4.0
91009,194947,1.5
128384,255648,3.5
120456,256463,2.5
81916,197117,4.0
111402,210548,1.5
92520,193247,4.0
134105,224196,4.0
88511,192985,5.0
84635,214884,3.0
63218,155355,3.0
97400,211315,4.0
43902,177482,3.5
7971,242221,1.5
119417,212190,5.0
25555,245062,2.5
13318,203399,3.5
57519,190854,2.5
65930,228802,3.5
37791,247187,4.0
10595,190483,3.5
33509,150106,4.0
44682,235008,2.5
56072,215213,4.0
100018,209744,4.5
56914,224510,4.0
10922,197777,3.0
49780,192227,4.5
11028,177273,4.0
123819,228225,1.5
49671,198252,2.5
96478,232617,1.5
7979,242754,3.0
104366,233109,2.0
70708,193716,1.5
64897,186561,2.0
57288,216194,1.5
19313,201163,2.0
33113,242845,3.0
3641,242663,1.5
20109,207593,2.5
119328,192119,5.0
36133,232342,2.0
27770,168354,2.0
124520,158138,3.5
135324,167397,5.0
28181,183871,3.5
128888,189332,4.5
132963,213814,2.5
76423,197860,1.5
138487,182209,4.0
123500,213301,4.0
74837,224458,4.5
107605,171378,1.5
54388,219708,2.5
29285,241568,3.5
12896,219789,2.5
71730,245510,3.0
126120,239839,1.5
138207,188377,4.5
112641,228229,2.0
74190,228375,1.5
110849,242562,3.0
9548,189596,5.0
71822,184042,2.0
131754,255052,3.0
7683,184614,2.5
30298,50542,4.5
85216,182209,3.5
85814,227928,2.5
115421,247570,1.0
51591,143587,4.0
110068,257096,4.0
9654,244400,2.0
38721,188917,1.5
19060,194209,4.5
31004,242585,1.5
6479,229803,2.0
136123,201208,3.5
30171,240195,1.5
66848,218887,3.5
45723,217036,3.5
38274,247238,2.0
100784,246382,1.5
128158,201016,4.0
67602,245501,2.5
39553,239970,3.5
11341,244090,3.5
23259,201046,2.0
102064,255722,3.5
10373,251918,3.5
5073,146758,2.5
7966,162297,2.5
122792,256605,3.0
354,188377,4.0
134766,242425,1.5
134258,216258,2.5
128066,229153,2.5
29028,235519,3.0
1828,246708,2.0
46075,50542,4.0
106405,228052,1.5
83941,189207,2.0
122570,232097,4.5
4540,241882,3.0
122338,255761,3.5
32134,207444,3.5
95899,238117,1.5
37922,165153,5.0
15690,248875,3.0
127210,159171,2.5
54555,258951,3.0
56275,247187,1.5
87280,258760,1.0
82055,212940,3.0
131414,186351,3.5
42271,244621,3.0
129200,175789,3.0
22699,198009,2.5
134227,231826,2.5
128379,258775,3.5
91789,189575,2.0
103420,252802,4.0
128378,203048,2.0
79133,257834,1.5
55230,248874,3.5
113953,146439,4.5
94445,234646,3.0
16239,241720,3.5
58315,172672,3.5
73217,209364,2.0
112340,199110,2.5
94291,201533,3.5
86110,158626,2.5
17881,245347,3.5
67528,251413,3.0
68442,208783,2.5
127624,211574,3.5
68861,255286,2.5
42876,219932,2.5
100465,255360,2.0
17061,229135,3.0
88427,214761,3.0
132954,184242,1.5
95236,248168,3.5
130159,203004,1.5
60152,227961,3.5
35312,191180,4.5
129947,245098,3.5
81857,256790,2.5
23351,254989,3.0
81432,184626,4.0
36482,202535,1.5
56642,215487,1.5
37699,244835,1.5
121919,201993,1.5
20751,182435,3.5
46218,170472,3.0
9331,139668,3.0
60667,253553,2.0
61588,253046,2.5
81209,251691,4.5
124205,248498,3.0
103550,199434,2.5
33316,248484,2.5
35047,198710,5.0
36186,256700,3.0
115384,189423,4.5
129638,188124,2.5
33256,257133,2.5
94117,257780,1.5
36298,207494,4.5
80585,230235,2.0
91313,158144,3.0
43594,234148,2.5
61455,237204,2.5
20267,205976,4.5
129200,176592,3.5
34391,209415,1.5
97705,245352,2.0
67607,214634,2.0
51520,189447,3.5
9885,199564,5.0
82624,257876,2.5
55902,207538,3.0
110328,181559,2.5
109123,220038,2.5
23610,163600,3.0
114405,198164,4.0
16863,193352,3.5
48904,214302,3.5
77429,187498,3.0
39188,230762,2.0
9178,205630,2.5
96844,169181,2.0
114209,240120,2.0
108251,234575,4.0
127069,231633,3.5
34905,237176,3.0
94377,251725,2.0
135152,241429,1.5
34361,251700,2.5
109780,208927,1.0
49074,226580,2.0
15655,225139,4.0
106571,232869,4.0
32259,165536,3.0
102791,225720,4.0
126090,215466,4.0
57525,216150,4.5
74205,205923,2.5
2364,230995,2.5
71815,242258,2.5
87699,248409,3.0
126007,231144,2.0
82398,148803,3.5
119414,198710,3.0
129227,251055,3.5
118415,226859,3.0
14375,213889,2.0
9527,253265,2.5
57207,225716,3.0
51848,242663,3.5
11985,164835,5.0
88158,189362,4.0
11425,210320,3.5
88065,181989,2.0
14461,202135,4.5
114586,254265,2.5
77463,230397,3.0
125623,223879,2.0
120950,173147,2.5
8821,212831,4.0
25220,199439,4.0
40495,253348,2.0
119860,256198,2.5
72004,210010,4.0
62339,154950,2.0
98496,248718,3.0
75770,244426,4.0
38833,179944,3.5
76487,256732,3.0
29091,238458,3.5
107965,213400,3.0
99721,111328,2.0
89366,188081,4.0
84879,256728,3.5
27495,257870,1.5
118309,252802,1.5
138062,229274,1.5
82178,220834,2.5
113275,199451,3.0
45117,248112,2.0
1448,204966,3.0
12794,257622,1.5
105795,190815,3.5
10317,256075,3.5
91878,224108,1.5
26606,152996,3.0
15201,163761,3.5
3015,235027,2.0
106406,254136,4.0
80013,194794,2.0
29026,189156,4.5
46166,173426,3.0
101454,238945,3.5
93262,227287,2.5
92666,245340,2.5
131499,230347,2.0
27148,211575,5.0
12605,210930,4.5
77947,173160,4.0
12592,169195,4.0
19925,228932,1.5
114045,239444,3.0
85934,184136,4.0
120091,234221,2.0
92342,165247,4.0
47982,183741,3.0
78684,189117,4.5
15302,184714,1.0
71923,253129,4.0
82790,254378,3.0
105710,235124,3.0
54369,202968,2.0
105503,224311,2.0
31807,191528,2.5
136447,239505,3.5
97506,198118,3.5
2222,237034,2.5
44981,220271,3.0
52560,237778,2.5
127428,258707,2.5
138205,230312,2.0
120186,220531,3.5
53950,241055,3.5
63746,168580,1.5
95126,256074,3.0
73510,254480,3.5
16292,256946,1.5
15209,193505,2.5
117181,205554,3.5
7190,186449,3.5
100150,162895,2.0
91591,227515,1.5
127840,214302,2.5
86982,232523,3.5
8682,253366,1.5
60989,227150,2.5
135671,247873,2.5
48629,256059,3.5
46989,233631,4.5
63123,244117,4.0
79813,173426,2.5
7896,201936,3.5
10491,256762,2.0
27907,194017,3.5
73608,257870,2.5
21162,146296,4.5
32316,152747,4.0
54327,212187,2.0
38743,158023,5.0
81452,174543,4.0
100194,254833,2.0
59193,179984,3.0
13109,247458,3.0
56198,228804,2.0
120580,239085,5.0
34128,257793,4.0
104191,198156,3.5
63637,184484,4.0
51004,204549,3.0
384,192261,3.0
81466,251091,2.0
119472,208480,3.5
25885,234413,3.0
85490,208596,4.5
55208,188166,2.5
120773,208730,2.0
130386,207444,4.0
126829,199914,2.0
120624,243632,3.5
57034,252964,3.0
124932,243785,2.0
110313,235059,3.0
72404,182212,4.0
13164,178518,4.5
18866,234727,4.0
130966,209456,3.0
123110,241610,1.5
74642,188970,3.5
47674,183284,5.0
64640,224670,2.5
40952,244464,2.0
37599,172203,4.0
79750,215798,3.0
28334,212750,3.5
101937,223510,2.5
132764,196991,1.5
50460,237347,3.5
36186,258841,4.0
19197,233049,5.0
60377,256764,2.0
18287,187959,1.5
6801,201818,4.0
92743,193361,4.5
136985,191154,3.5
108309,242230,2.0
111557,172723,4.0
47881,192647,4.0
138394,246866,3.0
85965,220045,3.0
108686,193158,4.5
123051,188545,4.5
81218,180714,5.0
30112,250781,2.5
79649,226797,2.5
91420,173432,4.0
88380,226537,3.0
87524,189836,2.5
78388,225508,3.5
26134,236221,3.0
71591,254036,2.5
67193,256902,2.5
89823,210784,3.5
92140,236751,3.0
137591,183453,3.0
120691,165441,1.5
66311,173857,4.5
78989,232568,2.0
113493,242071,3.0
8267,236455,2.0
51615,212188,5.0
113270,235464,3.0
40849,215234,3.0
11038,202024,2.5
86880,199189,4.0
69458,232000,4.0
130336,152038,3.0
134715,216656,3.0
137241,9014,5.0
35045,235805,5.0
113668,177390,4.0
85225,186132,1.5
101636,236071,2.0
40138,221853,3.0
35470,231235,2.0
62679,243127,3.0
98200,192448,2.5
32830,253839,1.5
54273,196887,2.0
70608,230601,3.5
29622,205362,4.5
56752,255617,3.0
78810,199347,3.0
17832,244028,3.5
44358,237681,2.0
62586,233178,1.5
125601,193422,4.0
66597,244787,4.0
96313,201103,4.5
33240,258970,4.0
67181,162297,4.5
88201,254203,3.5
49989,202652,2.5
123174,244381,3.5
18328,152747,2.5
119530,192445,3.0
21753,237795,3.0
7323,211891,3.0
102003,227182,1.5
59859,199294,3.0
90268,215449,2.5
95378,223874,3.5
66280,199916,2.5
87700,230666,3.0
40509,176571,4.0
45772,178567,2.0
57705,210463,2.5
48946,231033,2.5
23761,248738,2.0
2330,159080,3.5
51504,254889,3.5
18550,258356,2.0
133892,236836,2.0
131898,181971,2.0
96758,237386,2.0
98229,224854,1.5
134279,244736,2.5
131719,253103,1.5
33525,204240,3.0
109623,159043,2.0
82191,212269,3.0
82749,200145,5.0
72706,225847,2.5
4068,222191,2.0
12617,182045,2.0
76102,244410,4.0
37378,198264,2.0
75791,252421,1.5
96080,239553,4.0
2321,247971,3.5
88212,236988,3.0
117166,199069,2.0
38173,235472,2.0
51852,180823,3.0
57889,208916,1.5
123519,199313,2.5
88388,254409,2.0
21112,200713,3.5
29336,198322,3.0
136580,255641,1.5
137041,212194,5.0
113674,176237,5.0
113086,218154,2.5
29593,197781,2.0
33515,198113,2.5
61120,176348,1.5
63721,217546,2.5
117448,172233,2.5
103080,246620,1.5
26775,219985,3.5
96006,239431,1.5
3908,257680,2.0
27081,220637,4.0
121956,255794,3.0
23257,159043,1.5
135968,213007,2.0
98430,203980,3.0
124157,194429,3.0
55040,212831,3.0
25312,243201,3.0
137950,186970,3.5
116655,246096,2.0
94836,233132,3.5
112466,198198,4.0
79569,234476,2.5
92977,218471,3.0
97527,240772,3.5
66232,242619,1.5
14610,214718,1.5
44591,187157,3.5
65611,204289,3.0
50111,182045,3.5
65819,229620,3.0
77873,178091,4.5
87264,221269,2.5
51299,238329,3.0
12889,179636,3.5
107104,232269,3.0
3535,237005,3.5
119392,200841,4.5
55444,213345,2.5
13016,163587,2.5
114824,211099,2.5
19011,230157,3.5
136298,243449,2.5
114387,163761,3.0
4930,255658,3.0
116421,255492,2.5
113241,208370,2.0
8264,214366,2.5
85123,216705,2.0
28632,244204,3.5
133572,234236,3.5
107530,233829,2.0
108802,251976,2.5
60008,220198,2.0
78770,244577,2.5
3705,216594,2.5
5581,227950,4.5
32321,251236,2.5
3023,189594,1.5
5697,167628,3.5
47976,146748,3.0
97097,256375,2.5
103682,190962,2.0
50975,230834,3.0
9535,162875,2.0
117028,258898,3.5
125182,222431,2.5
56926,172862,3.5
82001,221658,3.0
44576,189575,4.5
88643,253313,3.0
109128,198394,2.0
134785,183795,1.5
59472,188413,3.5
125057,239222,2.5
57692,220834,3.0
44920,207537,2.0
135095,205871,1.5
129503,255670,1.0
65036,220754,3.0
86646,198489,4.0
40821,244456,2.0
52521,226033,2.5
51388,225555,2.0
107310,204970,3.5
120182,211302,2.5
23041,230819,1.5
41157,253397,3.0
100967,202076,2.0
71093,191151,2.5
16214,173521,5.0
109942,242384,3.0
89577,232000,2.5
131566,258451,3.0
67859,248401,3.0
120367,236758,2.5
130455,148119,2.0
135362,243810,3.5
35964,201269,3.0
99797,201860,2.5
112899,230301,1.5
136759,253399,2.0
36676,183422,1.5
96833,215015,3.0
113258,219637,2.0
138185,186115,4.0
11488,204970,4.5
68640,253999,3.5
86192,203903,2.0
84115,256948,2.5
10641,222876,2.5
75292,226139,3.0
69903,257016,2.5
79648,202422,1.5
29925,246065,2.5
6363,243102,1.5
45177,214772,3.0
65788,186547,4.0
3624,244072,2.0
43504,201208,2.0
33749,193041,2.5
39432,258534,2.0
71014,200726,4.0
23122,179846,2.0
121460,235220,2.0
35242,157479,3.0
66408,209330,1.5
129472,245692,3.0
76629,233079,2.5
127433,215103,2.0
78014,204007,2.0
45033,201136,3.0
119921,170719,4.0
20961,241401,3.0
17959,230512,3.5
46546,258364,3.0
94406,228182,4.0
101220,158963,2.5
69051,251464,3.5
9064,251814,2.0
127304,224526,3.0
18614,255223,3.0
53816,183465,3.5
71058,194334,2.0
127891,237463,1.5
13254,246680,1.5
47322,225151,2.5
17834,207471,2.5
58963,169907,1.5
100901,176266,5.0
81204,235526,2.5
50407,225133,3.0
56683,224238,2.5
68978,245653,2.0
27925,253475,1.5
74139,242346,3.0
39605,246806,3.0
50242,254155,1.5
21939,199987,3.0
32901,201869,3.0
38635,253493,3.0
61394,197948,1.5
25726,252146,2.0
85523,189024,3.0
136048,222930,2.5
105571,195864,3.5
52395,258538,2.5
78834,202886,1.5
108027,247468,3.0
100537,234933,2.0
127911,204363,3.0
13514,244170,3.0
75480,230666,3.0
132735,238744,4.5
9383,227579,1.5
6868,163083,4.5
4669,200888,5.0
17378,198710,5.0
22825,190748,3.5
80867,159354,2.5
113091,252699,1.5
94679,156616,3.5
137654,217648,3.5
61819,237816,3.5
120012,224702,2.0
34961,120533,4.5
21943,167663,3.5
23255,257067,2.0
13894,254560,1.5
116196,213884,1.5
66649,164766,3.0
224,231145,2.0
94632,243675,3.5
86824,176550,3.5
73117,209499,4.5
18710,194904,2.5
1870,199142,3.0
92636,234831,3.0
24734,215023,2.0
104227,228336,4.0
106881,188421,2.5
64736,230624,2.5
106975,198077,4.0
16952,229595,3.5
56115,255226,3.5
138084,257543,1.5
77832,221969,2.0
101820,219285,3.0
13454,251988,1.5
124417,213709,2.5
7554,243477,3.0
130857,243312,1.5
125875,248723,3.5
109941,220245,3.5
52640,213959,1.5
6061,164769,3.0
49505,256193,1.5
3988,245017,3.5
65852,122849,4.0
34432,204992,3.0
95939,255308,3.0
48327,223899,2.5
87921,201943,4.5
23760,242845,3.0
11313,228698,4.0
78403,251594,1.5
39039,237884,2.0
13144,190576,2.0
40357,200196,2.0
22722,215026,3.5
132815,174543,4.5
26400,239669,2.0
67933,194996,3.5
99526,181098,2.5
24192,211928,2.5
19877,205232,3.5
47788,246457,2.5
63437,253541,3.5
10342,243812,4.0
107726,234992,1.5
9878,194201,3.0
50925,153244,2.0
102965,215118,3.5
31760,215871,3.5
118050,189332,3.5
3999,221282,2.5
85092,229496,1.5
26468,254273,3.0
48511,226087,1.5
23725,198141,2.0
3776,172114,3.0
29750,210008,4.5
79068,210047,3.0
135949,243434,3.5
110919,233141,1.5
75129,199195,2.0
78149,150516,4.0
19882,205156,2.0
62999,192622,3.0
57002,251465,3.0
32010,212190,5.0
113008,230220,2.0
59597,223307,2.5
108952,241095,4.5
73068,256561,3.0
51533,209800,2.5
78400,235207,3.0
137872,254645,1.5
37607,207497,3.5
131398,211189,3.0
10630,235355,2.5
